Editorial,Genero,Plataforma,Nombre,Plataforma,Región,Venta Millones
Jaleco,Misc,PS2,Idol Janshi Suchie-Pai IV,PS2,Otros,$0
Jaleco,Misc,SAT,Idol Janshi Suchie-Pai Remix,SAT,Europa,$0
Jaleco,Misc,SAT,Idol Janshi Suchie-Pai Remix,SAT,Japón,"$0,1"
Jaleco,Misc,SAT,Idol Janshi Suchie-Pai Remix,SAT,Norte América,$0
Jaleco,Misc,SAT,Idol Janshi Suchie-Pai Remix,SAT,Otros,$0
Jaleco,Puzzle,DS,Puchi Puchi Virus,DS,Europa,$0
Jaleco,Puzzle,DS,Puchi Puchi Virus,DS,Japón,$0
Jaleco,Puzzle,DS,Puchi Puchi Virus,DS,Norte América,"$0,08"
Jaleco,Puzzle,DS,Puchi Puchi Virus,DS,Otros,"$0,01"
Jaleco,Puzzle,GC,Super Bubble Pop,GC,Europa,"$0,01"
Jaleco,Puzzle,GC,Super Bubble Pop,GC,Japón,$0
Jaleco,Puzzle,GC,Super Bubble Pop,GC,Norte América,"$0,04"
Jaleco,Puzzle,GC,Super Bubble Pop,GC,Otros,$0
Jaleco,Puzzle,XB,Super Bubble Pop,XB,Europa,$0
Jaleco,Puzzle,XB,Super Bubble Pop,XB,Japón,$0
Jaleco,Puzzle,XB,Super Bubble Pop,XB,Norte América,"$0,01"
Jaleco,Puzzle,XB,Super Bubble Pop,XB,Otros,$0
Jaleco,Racing,PS,Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,Europa,$0
Jaleco,Racing,PS,Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,Japón,"$0,05"
Jaleco,Racing,PS,Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,Norte América,$0
Jaleco,Racing,PS,Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,Otros,$0
Jaleco,Racing,GBA,Karnaaj Rally,GBA,Europa,$0
Jaleco,Racing,GBA,Karnaaj Rally,GBA,Japón,$0
Jaleco,Racing,GBA,Karnaaj Rally,GBA,Norte América,"$0,01"
Jaleco,Racing,GBA,Karnaaj Rally,GBA,Otros,$0
Jaleco,Racing,XB,Pulse Racer,XB,Europa,$0
Jaleco,Racing,XB,Pulse Racer,XB,Japón,$0
Jaleco,Racing,XB,Pulse Racer,XB,Norte América,"$0,01"
Jaleco,Racing,XB,Pulse Racer,XB,Otros,$0
Jaleco,Racing,XB,Room Zoom: Race for Impact,XB,Europa,"$0,01"
Jaleco,Racing,XB,Room Zoom: Race for Impact,XB,Japón,$0
Jaleco,Racing,XB,Room Zoom: Race for Impact,XB,Norte América,"$0,02"
Jaleco,Racing,XB,Room Zoom: Race for Impact,XB,Otros,$0
Jaleco,Racing,PS,Tokyo Highway Battle,PS,Europa,"$0,04"
Jaleco,Racing,PS,Tokyo Highway Battle,PS,Japón,"$0,21"
Jaleco,Racing,PS,Tokyo Highway Battle,PS,Norte América,"$0,06"
Jaleco,Racing,PS,Tokyo Highway Battle,PS,Otros,"$0,02"
Jaleco,Racing,Wii,Zenkoku Dekotora Matsuri,Wii,Europa,$0
Jaleco,Racing,Wii,Zenkoku Dekotora Matsuri,Wii,Japón,"$0,03"
Jaleco,Racing,Wii,Zenkoku Dekotora Matsuri,Wii,Norte América,$0
Jaleco,Racing,Wii,Zenkoku Dekotora Matsuri,Wii,Otros,$0
Jaleco,Shooter,PS,Vanark,PS,Europa,"$0,01"
Jaleco,Shooter,PS,Vanark,PS,Japón,$0
Jaleco,Shooter,PS,Vanark,PS,Norte América,"$0,01"
Jaleco,Shooter,PS,Vanark,PS,Otros,$0
Jaleco,Sports,PS,Bases Loaded '96: Double Header,PS,Europa,"$0,19"
Jaleco,Sports,PS,Bases Loaded '96: Double Header,PS,Japón,$0
Jaleco,Sports,PS,Bases Loaded '96: Double Header,PS,Norte América,"$0,28"
Jaleco,Sports,PS,Bases Loaded '96: Double Header,PS,Otros,"$0,03"
Jaleco,Sports,DS,Chou!! Super Nep League DS,DS,Europa,$0
Jaleco,Sports,DS,Chou!! Super Nep League DS,DS,Japón,"$0,02"
Jaleco,Sports,DS,Chou!! Super Nep League DS,DS,Norte América,$0
Jaleco,Sports,DS,Chou!! Super Nep League DS,DS,Otros,$0
Jaleco,Sports,DS,Nep League DS,DS,Europa,$0
Jaleco,Sports,DS,Nep League DS,DS,Japón,"$0,18"
Jaleco,Sports,DS,Nep League DS,DS,Norte América,$0
Jaleco,Sports,DS,Nep League DS,DS,Otros,$0
Jaleco,Sports,PS2,World Championship Pool 2004,PS2,Europa,"$0,02"
Jaleco,Sports,PS2,World Championship Pool 2004,PS2,Japón,$0
Jaleco,Sports,PS2,World Championship Pool 2004,PS2,Norte América,"$0,02"
Jaleco,Sports,PS2,World Championship Pool 2004,PS2,Otros,"$0,01"
Jaleco,Sports,XB,World Championship Pool 2004,XB,Europa,"$0,01"
Jaleco,Sports,XB,World Championship Pool 2004,XB,Japón,$0
Jaleco,Sports,XB,World Championship Pool 2004,XB,Norte América,"$0,03"
Jaleco,Sports,XB,World Championship Pool 2004,XB,Otros,$0
Jaleco,Strategy,GC,Goblin Commander: Unleash the Horde,GC,Europa,$0
Jaleco,Strategy,GC,Goblin Commander: Unleash the Horde,GC,Japón,$0
Jaleco,Strategy,GC,Goblin Commander: Unleash the Horde,GC,Norte América,"$0,01"
Jaleco,Strategy,GC,Goblin Commander: Unleash the Horde,GC,Otros,$0
Jaleco,Strategy,PS2,Goblin Commander: Unleash the Horde,PS2,Europa,"$0,07"
Jaleco,Strategy,PS2,Goblin Commander: Unleash the Horde,PS2,Japón,$0
Jaleco,Strategy,PS2,Goblin Commander: Unleash the Horde,PS2,Norte América,"$0,08"
Jaleco,Strategy,PS2,Goblin Commander: Unleash the Horde,PS2,Otros,"$0,02"
Jaleco,Strategy,XB,Goblin Commander: Unleash the Horde,XB,Europa,"$0,02"
Jaleco,Strategy,XB,Goblin Commander: Unleash the Horde,XB,Japón,$0
Jaleco,Strategy,XB,Goblin Commander: Unleash the Horde,XB,Norte América,"$0,06"
Jaleco,Strategy,XB,Goblin Commander: Unleash the Horde,XB,Otros,$0
Jester Interactive,Misc,PS2,FunkMaster Flex's Digital Hitz Factory,PS2,Europa,"$0,01"
Jester Interactive,Misc,PS2,FunkMaster Flex's Digital Hitz Factory,PS2,Japón,$0
Jester Interactive,Misc,PS2,FunkMaster Flex's Digital Hitz Factory,PS2,Norte América,"$0,02"
Jester Interactive,Misc,PS2,FunkMaster Flex's Digital Hitz Factory,PS2,Otros,$0
Jester Interactive,Racing,PS2,Super Trucks Racing,PS2,Europa,"$0,27"
Jester Interactive,Racing,PS2,Super Trucks Racing,PS2,Japón,$0
Jester Interactive,Racing,PS2,Super Trucks Racing,PS2,Norte América,"$0,35"
Jester Interactive,Racing,PS2,Super Trucks Racing,PS2,Otros,"$0,09"
Jester Interactive,Racing,PS2,Suzuki TT Superbikes,PS2,Europa,"$0,01"
Jester Interactive,Racing,PS2,Suzuki TT Superbikes,PS2,Japón,$0
Jester Interactive,Racing,PS2,Suzuki TT Superbikes,PS2,Norte América,"$0,33"
Jester Interactive,Racing,PS2,Suzuki TT Superbikes,PS2,Otros,"$0,05"
Jorudan,Simulation,GBA,Hamster Club 3,GBA,Europa,$0
Jorudan,Simulation,GBA,Hamster Club 3,GBA,Japón,"$0,35"
Jorudan,Simulation,GBA,Hamster Club 3,GBA,Norte América,$0
Jorudan,Simulation,GBA,Hamster Club 3,GBA,Otros,"$0,01"
Jorudan,Simulation,GBA,Hamster Club 4: Shigessa Daidassou,GBA,Europa,$0
Jorudan,Simulation,GBA,Hamster Club 4: Shigessa Daidassou,GBA,Japón,"$0,28"
Jorudan,Simulation,GBA,Hamster Club 4: Shigessa Daidassou,GBA,Norte América,$0
Jorudan,Simulation,GBA,Hamster Club 4: Shigessa Daidassou,GBA,Otros,"$0,01"
Jorudan,Simulation,GB,Hamster Tarou,GB,Europa,$0
Jorudan,Simulation,GB,Hamster Tarou,GB,Japón,"$0,3"
Jorudan,Simulation,GB,Hamster Tarou,GB,Norte América,$0
Jorudan,Simulation,GB,Hamster Tarou,GB,Otros,$0
JoWood Productions,Action,DS,Legend of Kay,DS,Europa,$0
JoWood Productions,Action,DS,Legend of Kay,DS,Japón,$0
JoWood Productions,Action,DS,Legend of Kay,DS,Norte América,"$0,06"
JoWood Productions,Action,DS,Legend of Kay,DS,Otros,$0
JoWood Productions,Action,PS2,Legend of Kay,PS2,Europa,"$0,02"
JoWood Productions,Action,PS2,Legend of Kay,PS2,Japón,$0
JoWood Productions,Action,PS2,Legend of Kay,PS2,Norte América,"$0,03"
JoWood Productions,Action,PS2,Legend of Kay,PS2,Otros,"$0,01"
JoWood Productions,Action,DS,Playmobil Top Agents,DS,Europa,"$0,04"
JoWood Productions,Action,DS,Playmobil Top Agents,DS,Japón,$0
JoWood Productions,Action,DS,Playmobil Top Agents,DS,Norte América,$0
JoWood Productions,Action,DS,Playmobil Top Agents,DS,Otros,$0
JoWood Productions,Adventure,PC,Agatha Christie: Peril at End House,PC,Europa,"$0,01"
JoWood Productions,Adventure,PC,Agatha Christie: Peril at End House,PC,Japón,$0
JoWood Productions,Adventure,PC,Agatha Christie: Peril at End House,PC,Norte América,$0
JoWood Productions,Adventure,PC,Agatha Christie: Peril at End House,PC,Otros,$0
JoWood Productions,Adventure,DS,Agatha Christie: The ABC Murders,DS,Europa,"$0,01"
JoWood Productions,Adventure,DS,Agatha Christie: The ABC Murders,DS,Japón,$0
JoWood Productions,Adventure,DS,Agatha Christie: The ABC Murders,DS,Norte América,"$0,08"
JoWood Productions,Adventure,DS,Agatha Christie: The ABC Murders,DS,Otros,"$0,01"
JoWood Productions,Adventure,Wii,Sam & Max: Season One,Wii,Europa,"$0,01"
JoWood Productions,Adventure,Wii,Sam & Max: Season One,Wii,Japón,$0
JoWood Productions,Adventure,Wii,Sam & Max: Season One,Wii,Norte América,"$0,13"
JoWood Productions,Adventure,Wii,Sam & Max: Season One,Wii,Otros,"$0,01"
JoWood Productions,Misc,DS,Drivers Ed Portable,DS,Europa,$0
JoWood Productions,Misc,DS,Drivers Ed Portable,DS,Japón,$0
JoWood Productions,Misc,DS,Drivers Ed Portable,DS,Norte América,"$0,05"
JoWood Productions,Misc,DS,Drivers Ed Portable,DS,Otros,$0
JoWood Productions,Platform,GC,Kao the Kangaroo Round 2,GC,Europa,$0
JoWood Productions,Platform,GC,Kao the Kangaroo Round 2,GC,Japón,$0
JoWood Productions,Platform,GC,Kao the Kangaroo Round 2,GC,Norte América,"$0,01"
JoWood Productions,Platform,GC,Kao the Kangaroo Round 2,GC,Otros,$0
JoWood Productions,Platform,PS2,Kao the Kangaroo Round 2,PS2,Europa,"$0,01"
JoWood Productions,Platform,PS2,Kao the Kangaroo Round 2,PS2,Japón,$0
JoWood Productions,Platform,PS2,Kao the Kangaroo Round 2,PS2,Norte América,"$0,01"
JoWood Productions,Platform,PS2,Kao the Kangaroo Round 2,PS2,Otros,$0
JoWood Productions,Puzzle,DS,Zoo Quest: Puzzle Fun!,DS,Europa,$0
JoWood Productions,Puzzle,DS,Zoo Quest: Puzzle Fun!,DS,Japón,$0
JoWood Productions,Puzzle,DS,Zoo Quest: Puzzle Fun!,DS,Norte América,"$0,05"
JoWood Productions,Puzzle,DS,Zoo Quest: Puzzle Fun!,DS,Otros,$0
JoWood Productions,Role-Playing,PC,Arcania: Gothic 4,PC,Europa,"$0,08"
JoWood Productions,Role-Playing,PC,Arcania: Gothic 4,PC,Japón,$0
JoWood Productions,Role-Playing,PC,Arcania: Gothic 4,PC,Norte América,"$0,09"
JoWood Productions,Role-Playing,PC,Arcania: Gothic 4,PC,Otros,"$0,02"
JoWood Productions,Role-Playing,X360,Arcania: Gothic 4,X360,Europa,"$0,04"
JoWood Productions,Role-Playing,X360,Arcania: Gothic 4,X360,Japón,"$0,01"
JoWood Productions,Role-Playing,X360,Arcania: Gothic 4,X360,Norte América,"$0,03"
JoWood Productions,Role-Playing,X360,Arcania: Gothic 4,X360,Otros,"$0,01"
JoWood Productions,Role-Playing,PC,Gothic 3,PC,Europa,"$0,05"
JoWood Productions,Role-Playing,PC,Gothic 3,PC,Japón,$0
JoWood Productions,Role-Playing,PC,Gothic 3,PC,Norte América,$0
JoWood Productions,Role-Playing,PC,Gothic 3,PC,Otros,"$0,01"
JoWood Productions,Role-Playing,PC,Gothic Universe,PC,Europa,"$0,03"
JoWood Productions,Role-Playing,PC,Gothic Universe,PC,Japón,$0
JoWood Productions,Role-Playing,PC,Gothic Universe,PC,Norte América,$0
JoWood Productions,Role-Playing,PC,Gothic Universe,PC,Otros,"$0,01"
JoWood Productions,Role-Playing,PC,Torchlight,PC,Europa,"$0,06"
JoWood Productions,Role-Playing,PC,Torchlight,PC,Japón,$0
JoWood Productions,Role-Playing,PC,Torchlight,PC,Norte América,$0
JoWood Productions,Role-Playing,PC,Torchlight,PC,Otros,"$0,02"
JoWood Productions,Simulation,DS,LifeSigns: Surgical Unit,DS,Europa,"$0,01"
JoWood Productions,Simulation,DS,LifeSigns: Surgical Unit,DS,Japón,$0
JoWood Productions,Simulation,DS,LifeSigns: Surgical Unit,DS,Norte América,"$0,01"
JoWood Productions,Simulation,DS,LifeSigns: Surgical Unit,DS,Otros,$0
JoWood Productions,Simulation,Wii,Pet Pals: Animal Doctor,Wii,Europa,$0
JoWood Productions,Simulation,Wii,Pet Pals: Animal Doctor,Wii,Japón,$0
JoWood Productions,Simulation,Wii,Pet Pals: Animal Doctor,Wii,Norte América,"$0,13"
JoWood Productions,Simulation,Wii,Pet Pals: Animal Doctor,Wii,Otros,"$0,01"
JoWood Productions,Sports,Wii,Yoga Wii,Wii,Europa,"$0,05"
JoWood Productions,Sports,Wii,Yoga Wii,Wii,Japón,$0
JoWood Productions,Sports,Wii,Yoga Wii,Wii,Norte América,"$0,15"
JoWood Productions,Sports,Wii,Yoga Wii,Wii,Otros,"$0,02"
JoWood Productions,Strategy,GC,Future Tactics: The Uprising,GC,Europa,$0
JoWood Productions,Strategy,GC,Future Tactics: The Uprising,GC,Japón,$0
JoWood Productions,Strategy,GC,Future Tactics: The Uprising,GC,Norte América,"$0,02"
JoWood Productions,Strategy,GC,Future Tactics: The Uprising,GC,Otros,$0
JoWood Productions,Strategy,XB,Future Tactics: The Uprising,XB,Europa,"$0,01"
JoWood Productions,Strategy,XB,Future Tactics: The Uprising,XB,Japón,$0
JoWood Productions,Strategy,XB,Future Tactics: The Uprising,XB,Norte América,"$0,02"
JoWood Productions,Strategy,XB,Future Tactics: The Uprising,XB,Otros,$0
JoWood Productions,Strategy,PC,Hotel Giant 2,PC,Europa,"$0,03"
JoWood Productions,Strategy,PC,Hotel Giant 2,PC,Japón,$0
JoWood Productions,Strategy,PC,Hotel Giant 2,PC,Norte América,$0
JoWood Productions,Strategy,PC,Hotel Giant 2,PC,Otros,"$0,01"
JoWood Productions,Strategy,PC,Maximum Capacity: Hotel Giant,PC,Europa,"$0,02"
JoWood Productions,Strategy,PC,Maximum Capacity: Hotel Giant,PC,Japón,$0
JoWood Productions,Strategy,PC,Maximum Capacity: Hotel Giant,PC,Norte América,$0
JoWood Productions,Strategy,PC,Maximum Capacity: Hotel Giant,PC,Otros,$0
Just Flight,Simulation,PC,Apache: Air Assault,PC,Europa,"$0,03"
Just Flight,Simulation,PC,Apache: Air Assault,PC,Japón,$0
Just Flight,Simulation,PC,Apache: Air Assault,PC,Norte América,$0
Just Flight,Simulation,PC,Apache: Air Assault,PC,Otros,"$0,01"
JVC,Action,PS,Power Shovel,PS,Europa,"$0,02"
JVC,Action,PS,Power Shovel,PS,Japón,$0
JVC,Action,PS,Power Shovel,PS,Norte América,"$0,03"
JVC,Action,PS,Power Shovel,PS,Otros,$0
JVC,Fighting,SAT,Center Ring Boxing,SAT,Europa,$0
JVC,Fighting,SAT,Center Ring Boxing,SAT,Japón,"$0,12"
JVC,Fighting,SAT,Center Ring Boxing,SAT,Norte América,$0
JVC,Fighting,SAT,Center Ring Boxing,SAT,Otros,$0
JVC,Misc,PS,No One Can Stop Mr. Domino!,PS,Europa,"$0,03"
JVC,Misc,PS,No One Can Stop Mr. Domino!,PS,Japón,$0
JVC,Misc,PS,No One Can Stop Mr. Domino!,PS,Norte América,"$0,04"
JVC,Misc,PS,No One Can Stop Mr. Domino!,PS,Otros,$0
JVC,Puzzle,PS,Tetris Plus,PS,Europa,"$0,24"
JVC,Puzzle,PS,Tetris Plus,PS,Japón,$0
JVC,Puzzle,PS,Tetris Plus,PS,Norte América,"$2,1"
JVC,Puzzle,PS,Tetris Plus,PS,Otros,"$0,07"
JVC,Racing,PS,Impact Racing,PS,Europa,"$0,02"
JVC,Racing,PS,Impact Racing,PS,Japón,$0
JVC,Racing,PS,Impact Racing,PS,Norte América,"$0,03"
JVC,Racing,PS,Impact Racing,PS,Otros,$0
JVC,Racing,PS,Peak Performance,PS,Europa,"$0,01"
JVC,Racing,PS,Peak Performance,PS,Japón,$0
JVC,Racing,PS,Peak Performance,PS,Norte América,"$0,02"
JVC,Racing,PS,Peak Performance,PS,Otros,$0
JVC,Shooter,PS,BRAHMA Force: The Assault on Beltlogger 9,PS,Europa,"$0,01"
JVC,Shooter,PS,BRAHMA Force: The Assault on Beltlogger 9,PS,Japón,$0
JVC,Shooter,PS,BRAHMA Force: The Assault on Beltlogger 9,PS,Norte América,"$0,02"
JVC,Shooter,PS,BRAHMA Force: The Assault on Beltlogger 9,PS,Otros,$0
JVC,Shooter,PS,RayCrisis: Series Termination,PS,Europa,"$0,01"
JVC,Shooter,PS,RayCrisis: Series Termination,PS,Japón,$0
JVC,Shooter,PS,RayCrisis: Series Termination,PS,Norte América,"$0,01"
JVC,Shooter,PS,RayCrisis: Series Termination,PS,Otros,$0
Kadokawa Games,Action,PSV,Darius Burst: Chronicle Saviours,PSV,Europa,$0
Kadokawa Games,Action,PSV,Darius Burst: Chronicle Saviours,PSV,Japón,"$0,03"
Kadokawa Games,Action,PSV,Darius Burst: Chronicle Saviours,PSV,Norte América,$0
Kadokawa Games,Action,PSV,Darius Burst: Chronicle Saviours,PSV,Otros,$0
Kadokawa Games,Action,PSV,Durarara!! Relay,PSV,Europa,$0
Kadokawa Games,Action,PSV,Durarara!! Relay,PSV,Japón,"$0,01"
Kadokawa Games,Action,PSV,Durarara!! Relay,PSV,Norte América,$0
Kadokawa Games,Action,PSV,Durarara!! Relay,PSV,Otros,$0
Kadokawa Games,Action,PSV,Ebikore Photo Kano Kiss,PSV,Europa,$0
Kadokawa Games,Action,PSV,Ebikore Photo Kano Kiss,PSV,Japón,"$0,03"
Kadokawa Games,Action,PSV,Ebikore Photo Kano Kiss,PSV,Norte América,$0
Kadokawa Games,Action,PSV,Ebikore Photo Kano Kiss,PSV,Otros,$0
Kadokawa Games,Action,3DS,Fate/kaleid liner Prisma Illya,3DS,Europa,$0
Kadokawa Games,Action,3DS,Fate/kaleid liner Prisma Illya,3DS,Japón,"$0,01"
Kadokawa Games,Action,3DS,Fate/kaleid liner Prisma Illya,3DS,Norte América,$0
Kadokawa Games,Action,3DS,Fate/kaleid liner Prisma Illya,3DS,Otros,$0
Kadokawa Games,Action,PSV,Kan Colle Kai,PSV,Europa,$0
Kadokawa Games,Action,PSV,Kan Colle Kai,PSV,Japón,"$0,19"
Kadokawa Games,Action,PSV,Kan Colle Kai,PSV,Norte América,$0
Kadokawa Games,Action,PSV,Kan Colle Kai,PSV,Otros,$0
Kadokawa Games,Adventure,PSV,Amagami,PSV,Europa,$0
Kadokawa Games,Adventure,PSV,Amagami,PSV,Japón,"$0,04"
Kadokawa Games,Adventure,PSV,Amagami,PSV,Norte América,$0
Kadokawa Games,Adventure,PSV,Amagami,PSV,Otros,$0
Kadokawa Games,Adventure,PSP,D.C. III: Da Capo III,PSP,Europa,$0
Kadokawa Games,Adventure,PSP,D.C. III: Da Capo III,PSP,Japón,"$0,03"
Kadokawa Games,Adventure,PSP,D.C. III: Da Capo III,PSP,Norte América,$0
Kadokawa Games,Adventure,PSP,D.C. III: Da Capo III,PSP,Otros,$0
Kadokawa Games,Adventure,PSV,Prince of Stride,PSV,Europa,$0
Kadokawa Games,Adventure,PSV,Prince of Stride,PSV,Japón,"$0,02"
Kadokawa Games,Adventure,PSV,Prince of Stride,PSV,Norte América,$0
Kadokawa Games,Adventure,PSV,Prince of Stride,PSV,Otros,$0
Kadokawa Games,Adventure,PSV,Ro-Kyu-Bu! Secret Photo Op,PSV,Europa,$0
Kadokawa Games,Adventure,PSV,Ro-Kyu-Bu! Secret Photo Op,PSV,Japón,"$0,01"
Kadokawa Games,Adventure,PSV,Ro-Kyu-Bu! Secret Photo Op,PSV,Norte América,$0
Kadokawa Games,Adventure,PSV,Ro-Kyu-Bu! Secret Photo Op,PSV,Otros,$0
Kadokawa Games,Adventure,PSP,Sakura-Sou no Pet na Kanojo,PSP,Europa,$0
Kadokawa Games,Adventure,PSP,Sakura-Sou no Pet na Kanojo,PSP,Japón,"$0,01"
Kadokawa Games,Adventure,PSP,Sakura-Sou no Pet na Kanojo,PSP,Norte América,$0
Kadokawa Games,Adventure,PSP,Sakura-Sou no Pet na Kanojo,PSP,Otros,$0
Kadokawa Games,Adventure,PSV,Sakura-Sou no Pet na Kanojo,PSV,Europa,$0
Kadokawa Games,Adventure,PSV,Sakura-Sou no Pet na Kanojo,PSV,Japón,"$0,01"
Kadokawa Games,Adventure,PSV,Sakura-Sou no Pet na Kanojo,PSV,Norte América,$0
Kadokawa Games,Adventure,PSV,Sakura-Sou no Pet na Kanojo,PSV,Otros,$0
Kadokawa Games,Misc,PSV,Love Live! School Idol Paradise,PSV,Europa,$0
Kadokawa Games,Misc,PSV,Love Live! School Idol Paradise,PSV,Japón,"$0,12"
Kadokawa Games,Misc,PSV,Love Live! School Idol Paradise,PSV,Norte América,$0
Kadokawa Games,Misc,PSV,Love Live! School Idol Paradise,PSV,Otros,$0
Kadokawa Games,Role-Playing,PSP,Entaku no Seito: The Eternal Legend,PSP,Europa,$0
Kadokawa Games,Role-Playing,PSP,Entaku no Seito: The Eternal Legend,PSP,Japón,"$0,02"
Kadokawa Games,Role-Playing,PSP,Entaku no Seito: The Eternal Legend,PSP,Norte América,$0
Kadokawa Games,Role-Playing,PSP,Entaku no Seito: The Eternal Legend,PSP,Otros,$0
Kadokawa Games,Role-Playing,PSV,The Legend of Heroes: Trails in the Sky SC Evolution,PSV,Europa,$0
Kadokawa Games,Role-Playing,PSV,The Legend of Heroes: Trails in the Sky SC Evolution,PSV,Japón,"$0,03"
Kadokawa Games,Role-Playing,PSV,The Legend of Heroes: Trails in the Sky SC Evolution,PSV,Norte América,$0
Kadokawa Games,Role-Playing,PSV,The Legend of Heroes: Trails in the Sky SC Evolution,PSV,Otros,$0
Kadokawa Games,Simulation,PS3,Motto! SoniComi,PS3,Europa,$0
Kadokawa Games,Simulation,PS3,Motto! SoniComi,PS3,Japón,"$0,02"
Kadokawa Games,Simulation,PS3,Motto! SoniComi,PS3,Norte América,$0
Kadokawa Games,Simulation,PS3,Motto! SoniComi,PS3,Otros,$0
Kadokawa Shoten,Action,DS,Shin Lucky * Star: Moe Drill ~Tabidachi~,DS,Europa,$0
Kadokawa Shoten,Action,DS,Shin Lucky * Star: Moe Drill ~Tabidachi~,DS,Japón,"$0,07"
Kadokawa Shoten,Action,DS,Shin Lucky * Star: Moe Drill ~Tabidachi~,DS,Norte América,$0
Kadokawa Shoten,Action,DS,Shin Lucky * Star: Moe Drill ~Tabidachi~,DS,Otros,$0
Kadokawa Shoten,Action,DS,Strike Witches 2: Iyasu Naosu Punipunisuru,DS,Europa,$0
Kadokawa Shoten,Action,DS,Strike Witches 2: Iyasu Naosu Punipunisuru,DS,Japón,"$0,02"
Kadokawa Shoten,Action,DS,Strike Witches 2: Iyasu Naosu Punipunisuru,DS,Norte América,$0
Kadokawa Shoten,Action,DS,Strike Witches 2: Iyasu Naosu Punipunisuru,DS,Otros,$0
Kadokawa Shoten,Adventure,PSP,Amagami,PSP,Europa,$0
Kadokawa Shoten,Adventure,PSP,Amagami,PSP,Japón,"$0,15"
Kadokawa Shoten,Adventure,PSP,Amagami,PSP,Norte América,$0
Kadokawa Shoten,Adventure,PSP,Amagami,PSP,Otros,$0
Kadokawa Shoten,Adventure,PS2,Canvas 2,PS2,Europa,$0
Kadokawa Shoten,Adventure,PS2,Canvas 2,PS2,Japón,"$0,02"
Kadokawa Shoten,Adventure,PS2,Canvas 2,PS2,Norte América,$0
Kadokawa Shoten,Adventure,PS2,Canvas 2,PS2,Otros,$0
Kadokawa Shoten,Adventure,PS2,D.C. II P.S.: Da Capo II Plus Situation,PS2,Europa,$0
Kadokawa Shoten,Adventure,PS2,D.C. II P.S.: Da Capo II Plus Situation,PS2,Japón,"$0,06"
Kadokawa Shoten,Adventure,PS2,D.C. II P.S.: Da Capo II Plus Situation,PS2,Norte América,$0
Kadokawa Shoten,Adventure,PS2,D.C. II P.S.: Da Capo II Plus Situation,PS2,Otros,$0
Kadokawa Shoten,Adventure,PS2,D.C.F.S.: Da Capo Four Seasons,PS2,Europa,$0
Kadokawa Shoten,Adventure,PS2,D.C.F.S.: Da Capo Four Seasons,PS2,Japón,"$0,04"
Kadokawa Shoten,Adventure,PS2,D.C.F.S.: Da Capo Four Seasons,PS2,Norte América,$0
Kadokawa Shoten,Adventure,PS2,D.C.F.S.: Da Capo Four Seasons,PS2,Otros,$0
Kadokawa Shoten,Adventure,PSP,Da Capo I & II Plus Situation Portable,PSP,Europa,$0
Kadokawa Shoten,Adventure,PSP,Da Capo I & II Plus Situation Portable,PSP,Japón,"$0,04"
Kadokawa Shoten,Adventure,PSP,Da Capo I & II Plus Situation Portable,PSP,Norte América,$0
Kadokawa Shoten,Adventure,PSP,Da Capo I & II Plus Situation Portable,PSP,Otros,$0
Kadokawa Shoten,Adventure,PSP,Durarara!! 3way Standoff: Alley,PSP,Europa,$0
Kadokawa Shoten,Adventure,PSP,Durarara!! 3way Standoff: Alley,PSP,Japón,"$0,04"
Kadokawa Shoten,Adventure,PSP,Durarara!! 3way Standoff: Alley,PSP,Norte América,$0
Kadokawa Shoten,Adventure,PSP,Durarara!! 3way Standoff: Alley,PSP,Otros,$0
Kadokawa Shoten,Adventure,PS2,Fate/Stay Night [RÃ©alta Nua],PS2,Europa,$0
Kadokawa Shoten,Adventure,PS2,Fate/Stay Night [RÃ©alta Nua],PS2,Japón,"$0,17"
Kadokawa Shoten,Adventure,PS2,Fate/Stay Night [RÃ©alta Nua],PS2,Norte América,$0
Kadokawa Shoten,Adventure,PS2,Fate/Stay Night [RÃ©alta Nua],PS2,Otros,$0
